ROI,Sequence,Approach,FA
AnteriorCR,NowLteDetuned,QTI,0.36960160732269287
AnteriorCR,NowLteDetuned,QTI,0.38262465596199036
AnteriorCR,NowLteDetuned,QTI,0.3832758367061615
AnteriorCR,NowLteDetuned,QTI,0.3364238142967224
AnteriorCR,NowLteDetuned,QTI,0.31701624393463135
AnteriorCR,NowLteDetuned,QTI,0.37897104024887085
AnteriorCR,NowLteDetuned,QTI,0.41184237599372864
AnteriorCR,NowLteDetuned,QTI,0.386068195104599
AnteriorCR,NowLteDetuned,QTI,0.3751622140407562
AnteriorCR,NowLteDetuned,QTI,0.3977528214454651
AnteriorCR,NowLteDetuned,QTI,0.3870694041252136
AnteriorCR,NowLteDetuned,QTI,0.347563236951828
AnteriorCR,NowLteDetuned,QTI,0.38359081745147705
AnteriorCR,NowLteDetuned,QTI,0.45074862241744995
AnteriorCR,NowLteDetuned,QTI,0.43475791811943054
AnteriorCR,NowLteDetuned,QTI,0.43867987394332886
AnteriorCR,NowLteDetuned,QTI,0.4759635329246521
AnteriorCR,NowLteDetuned,QTI,0.47937867045402527
AnteriorCR,NowLteDetuned,QTI,0.4424920082092285
AnteriorCR,NowLteDetuned,QTI,0.38319194316864014
AnteriorCR,NowLteDetuned,QTI,0.31589674949645996
AnteriorCR,NowLteDetuned,QTI,0.29500824213027954
AnteriorCR,NowLteDetuned,QTI,0.287177711725235
AnteriorCR,NowLteDetuned,QTI,0.3006199598312378
AnteriorCR,NowLteDetuned,QTI,0.31377121806144714
AnteriorCR,NowLteDetuned,QTI,0.32910314202308655
AnteriorCR,NowLteDetuned,QTI,0.3489742875099182
AnteriorCR,NowLteDetuned,QTI,0.37063202261924744
AnteriorCR,NowLteDetuned,QTI,0.37054362893104553
AnteriorCR,NowLteDetuned,QTI,0.2949117422103882
AnteriorCR,NowLteDetuned,QTI,0.27074959874153137
AnteriorCR,NowLteDetuned,QTI,0.36728113889694214
AnteriorCR,NowLteDetuned,QTI,0.4258878231048584
AnteriorCR,NowLteDetuned,QTI,0.4242804944515228
AnteriorCR,NowLteDetuned,QTI,0.4020082950592041
AnteriorCR,NowLteDetuned,QTI,0.3711826503276825
AnteriorCR,NowLteDetuned,QTI,0.3385921120643616
AnteriorCR,NowLteDetuned,QTI,0.29868054389953613
AnteriorCR,NowLteDetuned,QTI,0.4008887708187103
AnteriorCR,NowLteDetuned,QTI,0.46349000930786133
AnteriorCR,NowLteDetuned,QTI,0.46189963817596436
AnteriorCR,NowLteDetuned,QTI,0.4746599495410919
AnteriorCR,NowLteDetuned,QTI,0.506645917892456
AnteriorCR,NowLteDetuned,QTI,0.49984633922576904
AnteriorCR,NowLteDetuned,QTI,0.45757758617401123
AnteriorCR,NowLteDetuned,QTI,0.3893871307373047
AnteriorCR,NowLteDetuned,QTI,0.31479427218437195
AnteriorCR,NowLteDetuned,QTI,0.29821527004241943
AnteriorCR,NowLteDetuned,QTI,0.29503828287124634
AnteriorCR,NowLteDetuned,QTI,0.3109658360481262
AnteriorCR,NowLteDetuned,QTI,0.32354405522346497
AnteriorCR,NowLteDetuned,QTI,0.32639193534851074
AnteriorCR,NowLteDetuned,QTI,0.3364083766937256
AnteriorCR,NowLteDetuned,QTI,0.3624955117702484
AnteriorCR,NowLteDetuned,QTI,0.3658865988254547
AnteriorCR,NowLteDetuned,QTI,0.3002263605594635
AnteriorCR,NowLteDetuned,QTI,0.2780393958091736
AnteriorCR,NowLteDetuned,QTI,0.3532886505126953
AnteriorCR,NowLteDetuned,QTI,0.40964359045028687
AnteriorCR,NowLteDetuned,QTI,0.4314311742782593
AnteriorCR,NowLteDetuned,QTI,0.40636974573135376
AnteriorCR,NowLteDetuned,QTI,0.3461073935031891
AnteriorCR,NowLteDetuned,QTI,0.29666438698768616
AnteriorCR,NowLteDetuned,QTI,0.40095725655555725
AnteriorCR,NowLteDetuned,QTI,0.45980000495910645
AnteriorCR,NowLteDetuned,QTI,0.48452770709991455
AnteriorCR,NowLteDetuned,QTI,0.5093331933021545
AnteriorCR,NowLteDetuned,QTI,0.5384582877159119
AnteriorCR,NowLteDetuned,QTI,0.5220643281936646
AnteriorCR,NowLteDetuned,QTI,0.4751032888889313
AnteriorCR,NowLteDetuned,QTI,0.4010612368583679
AnteriorCR,NowLteDetuned,QTI,0.3212730884552002
AnteriorCR,NowLteDetuned,QTI,0.30884850025177
AnteriorCR,NowLteDetuned,QTI,0.3072270452976227
AnteriorCR,NowLteDetuned,QTI,0.31777870655059814
AnteriorCR,NowLteDetuned,QTI,0.32749950885772705
AnteriorCR,NowLteDetuned,QTI,0.32473158836364746
AnteriorCR,NowLteDetuned,QTI,0.3264387249946594
AnteriorCR,NowLteDetuned,QTI,0.3519071042537689
AnteriorCR,NowLteDetuned,QTI,0.36395835876464844
AnteriorCR,NowLteDetuned,QTI,0.33490127325057983
AnteriorCR,NowLteDetuned,QTI,0.31469932198524475
AnteriorCR,NowLteDetuned,QTI,0.3256518840789795
AnteriorCR,NowLteDetuned,QTI,0.35091596841812134
AnteriorCR,NowLteDetuned,QTI,0.37988898158073425
AnteriorCR,NowLteDetuned,QTI,0.37700095772743225
AnteriorCR,NowLteDetuned,QTI,0.35358065366744995
AnteriorCR,NowLteDetuned,QTI,0.30465301871299744
AnteriorCR,NowLteDetuned,QTI,0.3976098895072937
AnteriorCR,NowLteDetuned,QTI,0.4608139991760254
AnteriorCR,NowLteDetuned,QTI,0.5152784585952759
AnteriorCR,NowLteDetuned,QTI,0.5487945675849915
AnteriorCR,NowLteDetuned,QTI,0.5739834308624268
AnteriorCR,NowLteDetuned,QTI,0.545261800289154
AnteriorCR,NowLteDetuned,QTI,0.49173107743263245
AnteriorCR,NowLteDetuned,QTI,0.4171271324157715
AnteriorCR,NowLteDetuned,QTI,0.33736974000930786
AnteriorCR,NowLteDetuned,QTI,0.33223429322242737
AnteriorCR,NowLteDetuned,QTI,0.3316047191619873
AnteriorCR,NowLteDetuned,QTI,0.30888789892196655
AnteriorCR,NowLteDetuned,QTI,0.2974575161933899
AnteriorCR,NowLteDetuned,QTI,0.3293614685535431
AnteriorCR,NowLteDetuned,QTI,0.34662801027297974
AnteriorCR,NowLteDetuned,QTI,0.3414859473705292
AnteriorCR,NowLteDetuned,QTI,0.34512749314308167
AnteriorCR,NowLteDetuned,QTI,0.3474730849266052
AnteriorCR,NowLteDetuned,QTI,0.3312017321586609
AnteriorCR,NowLteDetuned,QTI,0.30594661831855774
AnteriorCR,NowLteDetuned,QTI,0.30746614933013916
AnteriorCR,NowLteDetuned,QTI,0.32699838280677795
AnteriorCR,NowLteDetuned,QTI,0.45725539326667786
AnteriorCR,NowLteDetuned,QTI,0.5207940340042114
AnteriorCR,NowLteDetuned,QTI,0.5479752421379089
AnteriorCR,NowLteDetuned,QTI,0.5639926195144653
AnteriorCR,NowLteDetuned,QTI,0.5284402966499329
AnteriorCR,NowLteDetuned,QTI,0.47508376836776733
AnteriorCR,NowLteDetuned,QTI,0.40622684359550476
AnteriorCR,NowLteDetuned,QTI,0.33497732877731323
AnteriorCR,NowLteDetuned,QTI,0.3446178734302521
AnteriorCR,NowLteDetuned,QTI,0.3468858599662781
AnteriorCR,NowLteDetuned,QTI,0.30452585220336914
AnteriorCR,NowLteDetuned,QTI,0.28330349922180176
AnteriorCR,NowLteDetuned,QTI,0.34142643213272095
AnteriorCR,NowLteDetuned,QTI,0.36643093824386597
AnteriorCR,NowLteDetuned,QTI,0.33043625950813293
AnteriorCR,NowLteDetuned,QTI,0.3278418481349945
AnteriorCR,NowLteDetuned,QTI,0.3543299436569214
AnteriorCR,NowLteDetuned,QTI,0.33795931935310364
AnteriorCR,NowLteDetuned,QTI,0.2948548197746277
AnteriorCR,NowLteDetuned,QTI,0.2758207619190216
AnteriorCR,NowLteDetuned,QTI,0.45239347219467163
AnteriorCR,NowLteDetuned,QTI,0.524680495262146
AnteriorCR,NowLteDetuned,QTI,0.5364792346954346
AnteriorCR,NowLteDetuned,QTI,0.5357542037963867
AnteriorCR,NowLteDetuned,QTI,0.4930475354194641
AnteriorCR,NowLteDetuned,QTI,0.43947267532348633
AnteriorCR,NowLteDetuned,QTI,0.37100520730018616
AnteriorCR,NowLteDetuned,QTI,0.3106958270072937
AnteriorCR,NowLteDetuned,QTI,0.33251500129699707
AnteriorCR,NowLteDetuned,QTI,0.34410855174064636
AnteriorCR,NowLteDetuned,QTI,0.321030855178833
AnteriorCR,NowLteDetuned,QTI,0.31301775574684143
AnteriorCR,NowLteDetuned,QTI,0.35552504658699036
AnteriorCR,NowLteDetuned,QTI,0.3713182806968689
AnteriorCR,NowLteDetuned,QTI,0.34536212682724
AnteriorCR,NowLteDetuned,QTI,0.3379073143005371
AnteriorCR,NowLteDetuned,QTI,0.34870052337646484
AnteriorCR,NowLteDetuned,QTI,0.3346591889858246
AnteriorCR,NowLteDetuned,QTI,0.3044772148132324
AnteriorCR,NowLteDetuned,QTI,0.2645794451236725
AnteriorCR,NowLteDetuned,QTI,0.5191285610198975
AnteriorCR,NowLteDetuned,QTI,0.5464346408843994
AnteriorCR,NowLteDetuned,QTI,0.5567539930343628
AnteriorCR,NowLteDetuned,QTI,0.4912084639072418
AnteriorCR,NowLteDetuned,QTI,0.42096197605133057
AnteriorCR,NowLteDetuned,QTI,0.36429640650749207
AnteriorCR,NowLteDetuned,QTI,0.3176566958427429
AnteriorCR,NowLteDetuned,QTI,0.3312506079673767
AnteriorCR,NowLteDetuned,QTI,0.33973947167396545
AnteriorCR,NowLteDetuned,QTI,0.33222299814224243
AnteriorCR,NowLteDetuned,QTI,0.33318623900413513
AnteriorCR,NowLteDetuned,QTI,0.35940638184547424
AnteriorCR,NowLteDetuned,QTI,0.3727274239063263
AnteriorCR,NowLteDetuned,QTI,0.36402150988578796
AnteriorCR,NowLteDetuned,QTI,0.35366615653038025
AnteriorCR,NowLteDetuned,QTI,0.3441455662250519
AnteriorCR,NowLteDetuned,QTI,0.33668068051338196
AnteriorCR,NowLteDetuned,QTI,0.3283556401729584
AnteriorCR,NowLteDetuned,QTI,0.5064520835876465
AnteriorCR,NowLteDetuned,QTI,0.5530152320861816
AnteriorCR,NowLteDetuned,QTI,0.5917497277259827
AnteriorCR,NowLteDetuned,QTI,0.49716079235076904
AnteriorCR,NowLteDetuned,QTI,0.41164490580558777
AnteriorCR,NowLteDetuned,QTI,0.376955509185791
AnteriorCR,NowLteDetuned,QTI,0.3478514850139618
AnteriorCR,NowLteDetuned,QTI,0.34247276186943054
AnteriorCR,NowLteDetuned,QTI,0.3342764377593994
AnteriorCR,NowLteDetuned,QTI,0.3252599537372589
AnteriorCR,NowLteDetuned,QTI,0.32107025384902954
AnteriorCR,NowLteDetuned,QTI,0.32695260643959045
AnteriorCR,NowLteDetuned,QTI,0.3401411175727844
AnteriorCR,NowLteDetuned,QTI,0.3508152961730957
AnteriorCR,NowLteDetuned,QTI,0.35296711325645447
AnteriorCR,NowLteDetuned,QTI,0.35067301988601685
AnteriorCR,NowLteDetuned,QTI,0.32605496048927307
AnteriorCR,NowLteDetuned,QTI,0.472418874502182
AnteriorCR,NowLteDetuned,QTI,0.48537081480026245
AnteriorCR,NowLteDetuned,QTI,0.49127140641212463
AnteriorCR,NowLteDetuned,QTI,0.4437936544418335
AnteriorCR,NowLteDetuned,QTI,0.3953300714492798
AnteriorCR,NowLteDetuned,QTI,0.35461652278900146
AnteriorCR,NowLteDetuned,QTI,0.3295241892337799
AnteriorCR,NowLteDetuned,QTI,0.32995107769966125
AnteriorCR,NowLteDetuned,QTI,0.3206934928894043
AnteriorCR,NowLteDetuned,QTI,0.3074849247932434
AnteriorCR,NowLteDetuned,QTI,0.2968796491622925
AnteriorCR,NowLteDetuned,QTI,0.28940314054489136
AnteriorCR,NowLteDetuned,QTI,0.3062826097011566
AnteriorCR,NowLteDetuned,QTI,0.3324599862098694
AnteriorCR,NowLteDetuned,QTI,0.3462004065513611
AnteriorCR,NowLteDetuned,QTI,0.3551834523677826
AnteriorCR,NowLteDetuned,QTI,0.3126695156097412
AnteriorCR,NowLteDetuned,QTI,0.4443628191947937
AnteriorCR,NowLteDetuned,QTI,0.4237205386161804
AnteriorCR,NowLteDetuned,QTI,0.40193459391593933
AnteriorCR,NowLteDetuned,QTI,0.39263930916786194
AnteriorCR,NowLteDetuned,QTI,0.374785453081131
AnteriorCR,NowLteDetuned,QTI,0.31932294368743896
AnteriorCR,NowLteDetuned,QTI,0.29123634099960327
AnteriorCR,NowLteDetuned,QTI,0.301860511302948
AnteriorCR,NowLteDetuned,QTI,0.2945098876953125
AnteriorCR,NowLteDetuned,QTI,0.27542319893836975
AnteriorCR,NowLteDetuned,QTI,0.25995466113090515
AnteriorCR,NowLteDetuned,QTI,0.2481985241174698
AnteriorCR,NowLteDetuned,QTI,0.2646564245223999
AnteriorCR,NowLteDetuned,QTI,0.2887386083602905
AnteriorCR,NowLteDetuned,QTI,0.29456743597984314
AnteriorCR,NowLteDetuned,QTI,0.2939913272857666
AnteriorCR,NowLteDetuned,QTI,0.43214964866638184
AnteriorCR,NowLteDetuned,QTI,0.35307276248931885
AnteriorCR,NowLteDetuned,QTI,0.32426103949546814
AnteriorCR,NowLteDetuned,QTI,0.29911208152770996
AnteriorCR,NowLteDetuned,QTI,0.2729261517524719
AnteriorCR,NowLteDetuned,QTI,0.2713865339756012
AnteriorCR,NowLteDetuned,QTI,0.2988396883010864
AnteriorCR,NowLteDetuned,QTI,0.29389214515686035
AnteriorCR,NowLteDetuned,QTI,0.2701548635959625
AnteriorCR,NowLteDetuned,QTI,0.24752046167850494
AnteriorCR,NowLteDetuned,QTI,0.22792580723762512
AnteriorCR,NowLteDetuned,QTI,0.23450112342834473
AnteriorCR,NowLteDetuned,QTI,0.24689626693725586
AnteriorCR,NowLteDetuned,QTI,0.42360201478004456
AnteriorCR,NowLteDetuned,QTI,0.32179707288742065
AnteriorCR,NowLteDetuned,QTI,0.2717628479003906
AnteriorCR,NowLteDetuned,QTI,0.24042034149169922
AnteriorCR,NowLteDetuned,QTI,0.2363145351409912
AnteriorCR,NowLteDetuned,QTI,0.2611238658428192
AnteriorCR,NowLteDetuned,QTI,0.30886709690093994
AnteriorCR,NowLteDetuned,QTI,0.3084964454174042
AnteriorCR,NowLteDetuned,QTI,0.2858302593231201
AnteriorCR,NowLteDetuned,QTI,0.2595115602016449
AnteriorCR,NowLteDetuned,QTI,0.2355358749628067
AnteriorCR,NowLteDetuned,QTI,0.3570913076400757
AnteriorCR,NowLteDetuned,QTI,0.29414016008377075
AnteriorCR,NowLteDetuned,QTI,0.2674913704395294
AnteriorCR,NowLteDetuned,QTI,0.28270602226257324
AnteriorCR,NowLteDetuned,QTI,0.29175254702568054
AnteriorCR,NowLteDetuned,QTI,0.30108124017715454
AnteriorCR,NowLteDetuned,QTI,0.29907897114753723
AnteriorCR,NowLteDetuned,QTI,0.2876299321651459
AnteriorCR,NowLteDetuned,QTI,0.3096466660499573
AnteriorCR,NowLteDetuned,QTI,0.2874390184879303
AnteriorCR,NowLteDetuned,QTI,0.3184204399585724
AnteriorCR,NowLteDetuned,QTI,0.31353628635406494
AnteriorCR,NowLteDetuned,QTI,0.2851252257823944
AnteriorCR,NowLteDetuned,QTI,0.28343918919563293
AnteriorCR,NowLteDetuned,QTI,0.2721729278564453
AnteriorCR,NowLteDetuned,QTI,0.25674647092819214
AnteriorCR,NowLteDetuned,QTI,0.2536637783050537
AnteriorCR,NowLteDetuned,QTI,0.23670007288455963
AnteriorCR,NowLteDetuned,QTI,0.2304413616657257
AnteriorCR,NowLteDetuned,QTI,0.2185884714126587
AnteriorCR,NowLteDetuned,QTI,0.5755289793014526
AnteriorCR,NowLteDetuned,QTI,0.5441263318061829
AnteriorCR,NowLteDetuned,QTI,0.4965168237686157
AnteriorCR,NowLteDetuned,QTI,0.4543607532978058
AnteriorCR,NowLteDetuned,QTI,0.4497542083263397
AnteriorCR,NowLteDetuned,QTI,0.45053279399871826
AnteriorCR,NowLteDetuned,QTI,0.5842270851135254
AnteriorCR,NowLteDetuned,QTI,0.512195885181427
AnteriorCR,NowLteDetuned,QTI,0.4702374041080475
AnteriorCR,NowLteDetuned,QTI,0.44031423330307007
AnteriorCR,NowLteDetuned,QTI,0.4472191035747528
AnteriorCR,NowLteDetuned,QTI,0.4558616280555725
AnteriorCR,NowLteDetuned,QTI,0.4704675078392029
AnteriorCR,NowLteDetuned,QTI,0.677827775478363
AnteriorCR,NowLteDetuned,QTI,0.5614532232284546
AnteriorCR,NowLteDetuned,QTI,0.46181079745292664
AnteriorCR,NowLteDetuned,QTI,0.42135974764823914
AnteriorCR,NowLteDetuned,QTI,0.39867687225341797
AnteriorCR,NowLteDetuned,QTI,0.41233935952186584
AnteriorCR,NowLteDetuned,QTI,0.42856454849243164
AnteriorCR,NowLteDetuned,QTI,0.4488528072834015
AnteriorCR,NowLteDetuned,QTI,0.46165263652801514
AnteriorCR,NowLteDetuned,QTI,0.4650060832500458
AnteriorCR,NowLteDetuned,QTI,0.6531933546066284
AnteriorCR,NowLteDetuned,QTI,0.671928346157074
AnteriorCR,NowLteDetuned,QTI,0.5338426828384399
AnteriorCR,NowLteDetuned,QTI,0.42065316438674927
AnteriorCR,NowLteDetuned,QTI,0.3798130750656128
AnteriorCR,NowLteDetuned,QTI,0.36088475584983826
AnteriorCR,NowLteDetuned,QTI,0.3766557574272156
AnteriorCR,NowLteDetuned,QTI,0.3975662291049957
AnteriorCR,NowLteDetuned,QTI,0.42289817333221436
AnteriorCR,NowLteDetuned,QTI,0.43655863404273987
AnteriorCR,NowLteDetuned,QTI,0.43750059604644775
AnteriorCR,NowLteDetuned,QTI,0.6466769576072693
AnteriorCR,NowLteDetuned,QTI,0.6331461668014526
AnteriorCR,NowLteDetuned,QTI,0.4968484044075012
AnteriorCR,NowLteDetuned,QTI,0.39707252383232117
AnteriorCR,NowLteDetuned,QTI,0.3652316927909851
AnteriorCR,NowLteDetuned,QTI,0.347039133310318
AnteriorCR,NowLteDetuned,QTI,0.3484483063220978
AnteriorCR,NowLteDetuned,QTI,0.3635472357273102
AnteriorCR,NowLteDetuned,QTI,0.38861510157585144
AnteriorCR,NowLteDetuned,QTI,0.40904906392097473
AnteriorCR,NowLteDetuned,QTI,0.42084404826164246
AnteriorCR,NowLteDetuned,QTI,0.38691866397857666
AnteriorCR,NowLteDetuned,QTI,0.6380540728569031
AnteriorCR,NowLteDetuned,QTI,0.57939612865448
AnteriorCR,NowLteDetuned,QTI,0.4416857957839966
AnteriorCR,NowLteDetuned,QTI,0.3606734573841095
AnteriorCR,NowLteDetuned,QTI,0.3506929576396942
AnteriorCR,NowLteDetuned,QTI,0.336933434009552
AnteriorCR,NowLteDetuned,QTI,0.32505714893341064
AnteriorCR,NowLteDetuned,QTI,0.3336479663848877
AnteriorCR,NowLteDetuned,QTI,0.35515353083610535
AnteriorCR,NowLteDetuned,QTI,0.38267916440963745
AnteriorCR,NowLteDetuned,QTI,0.4070034623146057
AnteriorCR,NowLteDetuned,QTI,0.3623659312725067
AnteriorCR,NowLteDetuned,QTI,0.7113803625106812
AnteriorCR,NowLteDetuned,QTI,0.6204479932785034
AnteriorCR,NowLteDetuned,QTI,0.5132009983062744
AnteriorCR,NowLteDetuned,QTI,0.3666854500770569
AnteriorCR,NowLteDetuned,QTI,0.31062424182891846
AnteriorCR,NowLteDetuned,QTI,0.3395085334777832
AnteriorCR,NowLteDetuned,QTI,0.3437177240848541
AnteriorCR,NowLteDetuned,QTI,0.335392028093338
AnteriorCR,NowLteDetuned,QTI,0.33988338708877563
AnteriorCR,NowLteDetuned,QTI,0.35160383582115173
AnteriorCR,NowLteDetuned,QTI,0.3637804388999939
AnteriorCR,NowLteDetuned,QTI,0.37576547265052795
AnteriorCR,NowLteDetuned,QTI,0.6604294776916504
AnteriorCR,NowLteDetuned,QTI,0.5793464183807373
AnteriorCR,NowLteDetuned,QTI,0.47091197967529297
AnteriorCR,NowLteDetuned,QTI,0.331455796957016
AnteriorCR,NowLteDetuned,QTI,0.3002677857875824
AnteriorCR,NowLteDetuned,QTI,0.3514247536659241
AnteriorCR,NowLteDetuned,QTI,0.359665185213089
AnteriorCR,NowLteDetuned,QTI,0.35033586621284485
AnteriorCR,NowLteDetuned,QTI,0.3502959907054901
AnteriorCR,NowLteDetuned,QTI,0.352604478597641
AnteriorCR,NowLteDetuned,QTI,0.3434244990348816
AnteriorCR,NowLteDetuned,QTI,0.3355567157268524
AnteriorCR,NowLteDetuned,QTI,0.6095342040061951
AnteriorCR,NowLteDetuned,QTI,0.5873473882675171
AnteriorCR,NowLteDetuned,QTI,0.5338374972343445
AnteriorCR,NowLteDetuned,QTI,0.4461338520050049
AnteriorCR,NowLteDetuned,QTI,0.33137810230255127
AnteriorCR,NowLteDetuned,QTI,0.3274564743041992
AnteriorCR,NowLteDetuned,QTI,0.38679832220077515
AnteriorCR,NowLteDetuned,QTI,0.39051803946495056
AnteriorCR,NowLteDetuned,QTI,0.373226135969162
AnteriorCR,NowLteDetuned,QTI,0.3801790475845337
AnteriorCR,NowLteDetuned,QTI,0.3889487087726593
AnteriorCR,NowLteDetuned,QTI,0.3491067588329315
AnteriorCR,NowLteDetuned,QTI,0.31521809101104736
AnteriorCR,NowLteDetuned,QTI,0.568401038646698
AnteriorCR,NowLteDetuned,QTI,0.5542678236961365
AnteriorCR,NowLteDetuned,QTI,0.5292121767997742
AnteriorCR,NowLteDetuned,QTI,0.4895274043083191
AnteriorCR,NowLteDetuned,QTI,0.41678300499916077
AnteriorCR,NowLteDetuned,QTI,0.3221641182899475
AnteriorCR,NowLteDetuned,QTI,0.32102108001708984
AnteriorCR,NowLteDetuned,QTI,0.36334288120269775
AnteriorCR,NowLteDetuned,QTI,0.3792915344238281
AnteriorCR,NowLteDetuned,QTI,0.3831397294998169
AnteriorCR,NowLteDetuned,QTI,0.3927861452102661
AnteriorCR,NowLteDetuned,QTI,0.40101951360702515
AnteriorCR,NowLteDetuned,QTI,0.34564340114593506
AnteriorCR,NowLteDetuned,QTI,0.5411574244499207
AnteriorCR,NowLteDetuned,QTI,0.5122209787368774
AnteriorCR,NowLteDetuned,QTI,0.4992392957210541
AnteriorCR,NowLteDetuned,QTI,0.4739055335521698
AnteriorCR,NowLteDetuned,QTI,0.4430016279220581
AnteriorCR,NowLteDetuned,QTI,0.384389728307724
AnteriorCR,NowLteDetuned,QTI,0.3091241717338562
AnteriorCR,NowLteDetuned,QTI,0.2899438738822937
AnteriorCR,NowLteDetuned,QTI,0.29017266631126404
AnteriorCR,NowLteDetuned,QTI,0.3323274850845337
AnteriorCR,NowLteDetuned,QTI,0.3742084801197052
AnteriorCR,NowLteDetuned,QTI,0.36091849207878113
AnteriorCR,NowLteDetuned,QTI,0.34658899903297424
AnteriorCR,NowLteDetuned,QTI,0.5328220129013062
AnteriorCR,NowLteDetuned,QTI,0.5069019198417664
AnteriorCR,NowLteDetuned,QTI,0.48472341895103455
AnteriorCR,NowLteDetuned,QTI,0.4718330502510071
AnteriorCR,NowLteDetuned,QTI,0.44653770327568054
AnteriorCR,NowLteDetuned,QTI,0.4158826470375061
AnteriorCR,NowLteDetuned,QTI,0.3608403205871582
AnteriorCR,NowLteDetuned,QTI,0.29544275999069214
AnteriorCR,NowLteDetuned,QTI,0.29114651679992676
AnteriorCR,NowLteDetuned,QTI,0.291310578584671
AnteriorCR,NowLteDetuned,QTI,0.32505545020103455
AnteriorCR,NowLteDetuned,QTI,0.35710957646369934
AnteriorCR,NowLteDetuned,QTI,0.31452032923698425
AnteriorCR,NowLteDetuned,QTI,0.5059111714363098
AnteriorCR,NowLteDetuned,QTI,0.5011059045791626
AnteriorCR,NowLteDetuned,QTI,0.4784305691719055
AnteriorCR,NowLteDetuned,QTI,0.4553757905960083
AnteriorCR,NowLteDetuned,QTI,0.4385385513305664
AnteriorCR,NowLteDetuned,QTI,0.4176717698574066
AnteriorCR,NowLteDetuned,QTI,0.3904743790626526
AnteriorCR,NowLteDetuned,QTI,0.33782652020454407
AnteriorCR,NowLteDetuned,QTI,0.28039753437042236
AnteriorCR,NowLteDetuned,QTI,0.3078363537788391
AnteriorCR,NowLteDetuned,QTI,0.3339398503303528
AnteriorCR,NowLteDetuned,QTI,0.3396553099155426
AnteriorCR,NowLteDetuned,QTI,0.33373603224754333
AnteriorCR,NowLteDetuned,QTI,0.2565271556377411
AnteriorCR,NowLteDetuned,QTI,0.5036987662315369
AnteriorCR,NowLteDetuned,QTI,0.48691731691360474
AnteriorCR,NowLteDetuned,QTI,0.5038522481918335
AnteriorCR,NowLteDetuned,QTI,0.4926656484603882
AnteriorCR,NowLteDetuned,QTI,0.45536771416664124
AnteriorCR,NowLteDetuned,QTI,0.41449838876724243
AnteriorCR,NowLteDetuned,QTI,0.3790533244609833
AnteriorCR,NowLteDetuned,QTI,0.39296841621398926
AnteriorCR,NowLteDetuned,QTI,0.41506078839302063
AnteriorCR,NowLteDetuned,QTI,0.3678320050239563
AnteriorCR,NowLteDetuned,QTI,0.3133598864078522
AnteriorCR,NowLteDetuned,QTI,0.32764366269111633
AnteriorCR,NowLteDetuned,QTI,0.3405124247074127
AnteriorCR,NowLteDetuned,QTI,0.3401777148246765
AnteriorCR,NowLteDetuned,QTI,0.3195798397064209
AnteriorCR,NowLteDetuned,QTI,0.23629778623580933
AnteriorCR,NowLteDetuned,QTI,0.4303903579711914
AnteriorCR,NowLteDetuned,QTI,0.46732670068740845
AnteriorCR,NowLteDetuned,QTI,0.45696887373924255
AnteriorCR,NowLteDetuned,QTI,0.4593121409416199
AnteriorCR,NowLteDetuned,QTI,0.46655869483947754
AnteriorCR,NowLteDetuned,QTI,0.48607850074768066
AnteriorCR,NowLteDetuned,QTI,0.47333067655563354
AnteriorCR,NowLteDetuned,QTI,0.4347423017024994
AnteriorCR,NowLteDetuned,QTI,0.38745346665382385
AnteriorCR,NowLteDetuned,QTI,0.3399094343185425
AnteriorCR,NowLteDetuned,QTI,0.38261979818344116
AnteriorCR,NowLteDetuned,QTI,0.4433382749557495
AnteriorCR,NowLteDetuned,QTI,0.39625024795532227
AnteriorCR,NowLteDetuned,QTI,0.3518493175506592
AnteriorCR,NowLteDetuned,QTI,0.3438495993614197
AnteriorCR,NowLteDetuned,QTI,0.3365870714187622
AnteriorCR,NowLteDetuned,QTI,0.33540472388267517
AnteriorCR,NowLteDetuned,QTI,0.3135719299316406
AnteriorCR,NowLteDetuned,QTI,0.4213438034057617
AnteriorCR,NowLteDetuned,QTI,0.39653900265693665
AnteriorCR,NowLteDetuned,QTI,0.34234899282455444
AnteriorCR,NowLteDetuned,QTI,0.46412229537963867
AnteriorCR,NowLteDetuned,QTI,0.6288663744926453
AnteriorCR,NowLteDetuned,QTI,0.6013902425765991
AnteriorCR,NowLteDetuned,QTI,0.5572972893714905
AnteriorCR,NowLteDetuned,QTI,0.35705041885375977
AnteriorCR,NowLteDetuned,QTI,0.37453386187553406
AnteriorCR,NowLteDetuned,QTI,0.4215327799320221
AnteriorCR,NowLteDetuned,QTI,0.44336196780204773
AnteriorCR,NowLteDetuned,QTI,0.4555135667324066
AnteriorCR,NowLteDetuned,QTI,0.4444716274738312
AnteriorCR,NowLteDetuned,QTI,0.41803181171417236
AnteriorCR,NowLteDetuned,QTI,0.3915095925331116
AnteriorCR,NowLteDetuned,QTI,0.36379754543304443
AnteriorCR,NowLteDetuned,QTI,0.402698814868927
AnteriorCR,NowLteDetuned,QTI,0.44635072350502014
AnteriorCR,NowLteDetuned,QTI,0.38746964931488037
AnteriorCR,NowLteDetuned,QTI,0.34219008684158325
AnteriorCR,NowLteDetuned,QTI,0.3506424129009247
AnteriorCR,NowLteDetuned,QTI,0.3536680042743683
AnteriorCR,NowLteDetuned,QTI,0.3571949601173401
